modelKey,company,productFamily,asin,month,split,actualSales,predictedSales,actualRevenue,predictedRevenue,priceUsedForRevenue
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2025-07,train,16.096774193548388,12.658788647149194,213.15645161290323,167.62277908929912,13.241612903225807
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2025-08,train,14.96774193548387,13.226074116687252,184.6451612903226,163.93932191409925,12.39516129032258
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2025-09,train,16.633333333333333,13.493847676691884,206.25833333333333,166.87391626842296,12.366666666666667
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2025-10,train,17.032258064516128,11.691698391220992,191.48387096774192,134.92597095030033,11.540322580645162
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2025-11,train,11.166666666666666,10.74143434797217,136.91666666666666,132.83573810325584,12.366666666666667
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2025-12,train,10.161290322580646,7.365158978690166,134.6032258064516,97.55271860161879,13.245161290322581
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2026-01,train,17.419354838709676,10.389134148302064,230.80645161290323,137.65602746500235,13.25
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2026-02,train,18.5,11.918249721555698,239.61249999999998,153.2218697238716,12.856071428571429
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2026-03,train,11.774193548387096,8.825558393548842,164.69709677419354,123.69731827138828,14.015806451612903
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2026-04,train,15.233333333333333,9.937816347355936,208.78833333333333,137.77126062884446,13.863333333333333
global:all:all:simple_power_law,samyang,Buldak sauce,B07Y5LL1MY,2026-05,train,18.88,12.546492944013643,249.37800000000004,165.588613875092,13.197999999999995
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-06,train,0.6,2.912174660891103,3.274333333333333,13.002859860878779,4.465000000000002
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-07,train,0.6129032258064516,2.661499815147487,3.7448387096774196,11.500254846419548,4.320967741935485
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-08,train,0.8709677419354839,2.846432803599154,4.8970967741935505,13.939256900464121,4.8970967741935505
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-09,train,0.8333333333333334,2.6547086221616794,4.762666666666669,14.223928797542284,5.358000000000002
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-10,train,1.4516129032258065,3.249173638896419,9.506129032258064,15.911517745834374,4.8970967741935505
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-11,train,0.9,2.700559521019025,5.655666666666667,9.64639860907996,3.572000000000001
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2025-12,train,1.1935483870967742,2.9287703438854855,7.489677419354841,16.87349623928864,5.761290322580647
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2026-01,train,1.3870967741935485,3.25383951360174,10.658387096774197,23.432892626180287,7.2016129032258105
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2026-02,train,0.6785714285714286,2.1890415892172124,3.189285714285714,6.981479068467753,3.1892857142857145
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2026-03,train,0.6451612903225806,2.7823929132410066,3.1687096774193555,8.816595350569811,3.1687096774193555
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2026-04,train,0.5666666666666667,2.23200158437966,3.2743333333333338,7.972709659404147,3.572000000000001
global:all:all:simple_power_law,samyang,Buldak sauce,B07YLBZM5K,2026-05,train,0.96,3.13127029703459,7.134000000000001,21.232517630132154,6.780800000000002
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-06,train,8.466666666666667,9.712296509298335,68.76,78.87355995201175,8.120999999999997
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-07,train,7.483870967741935,8.949640168608594,58.41419354838711,70.03237780971199,7.825161290322577
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-08,train,7.129032258064516,8.865538611430273,55.738709677419365,69.46578479730368,7.835483870967745
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-09,train,8.833333333333334,9.659936168351823,65.99666666666667,72.19192296481596,7.473333333333333
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-10,train,7.612903225806452,7.34031910201319,56.91612903225807,54.9103225728019,7.480645161290323
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-11,train,6.533333333333333,7.809674388863508,49,58.572557916476306,7.5
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2025-12,train,8.161290322580646,8.897363819428735,61.20967741935484,66.73022864571551,7.5
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2026-01,train,9.64516129032258,7.9400920238802275,66.53225806451613,55.70871016754676,7.016129032258065
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2026-02,train,6.25,7.331235057747984,46.875,54.984262933109875,7.5
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2026-03,train,5.387096774193548,5.526067947783458,40.403225806451616,41.445509608375936,7.5
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2026-04,train,5.5,5.844637138833269,41.25,43.83477854124952,7.5
global:all:all:simple_power_law,samyang,Buldak sauce,B07ZR7WNDR,2026-05,train,6.36,6.511446642715776,47.692800000000005,48.82803608439707,7.498800000000001
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-06,train,12.933333333333334,9.647575574072528,2174.7913333333336,1660.254496400665,172.0903333333332
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-07,train,6.870967741935484,5.341625057629554,1148.747419354839,926.7443778210107,173.4948387096774
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-08,train,7.064516129032258,6.633539039324232,1172.768064516129,1104.524907222241,166.50612903225795
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-09,train,4.7,4.516713008421476,931.8133333333335,889.286590802087,196.88799999999986
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-10,train,6.258064516129032,6.1670433032242435,1067.0664516129032,1051.5186812070751,170.50612903225795
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-11,train,13.366666666666667,6.902063400747476,2036.4019999999996,1094.6005354123417,158.59033333333323
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2025-12,train,26.774193548387096,9.144454311172797,3879.1877419354846,1420.6027765365789,155.35129032258058
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2026-01,train,5.516129032258065,4.9117966281592125,1025.2116129032258,946.6347196398725,192.7267741935483
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2026-02,train,4.821428571428571,4.437409487264334,887.0407142857142,822.9952440791976,185.46749999999992
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2026-03,train,5.161290322580645,4.79492347386355,1006.7280645161288,929.3396937081716,193.81741935483868
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2026-04,train,4.666666666666667,4.100585490521449,860.9303333333335,763.4702432763959,186.18566666666658
global:all:all:simple_power_law,coway,Other,B082QV3J6K,2026-05,train,2.88,2.599938507578661,615.6427999999999,592.2867915344793,227.80799999999988
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-06,train,52.96666666666667,49.54265309158415,4993.382333333334,4666.439008914005,94.19033333333327
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-07,train,66.2258064516129,48.18804992951457,6261.3058064516135,4503.9660370571355,93.46645161290317
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-08,train,64.6774193548387,55.59122346679769,5642.848709677417,4834.374186547307,86.96290322580641
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-09,train,60.96666666666667,60.62868648989452,5113.692999999999,5078.865067258463,83.76999999999998
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-10,train,51.41935483870968,47.533983688847414,4650.414516129032,4290.724038617874,90.26645161290317
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-11,train,71.26666666666667,43.918249334838414,6918.420666666667,4293.301660809351,97.7566666666666
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2025-12,train,63.67741935483871,34.311329744275014,5790.216451612903,3325.542624182214,96.92258064516122
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2026-01,train,52.935483870967744,38.769506975788836,6504.80806451613,4675.139808454939,120.58806451612904
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2026-02,train,38.035714285714285,30.17964745515056,4023.3092857142865,3242.727669937289,107.44749999999999
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2026-03,train,39.096774193548384,27.855030298183824,3658.354838709677,2635.9394881044245,94.63064516129033
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2026-04,train,66,38.185544491026086,6454.401333333332,3919.6443138851832,102.64733333333328
global:all:all:simple_power_law,coway,Other,B0831RL6XK,2026-05,train,54.32,26.152513271197073,6413.488799999999,3312.236727807725,126.65079999999995
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-06,train,13.233333333333333,10.256713806556323,1140.867666666666,875.137011021407,85.3233333333333
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-07,train,7.419354838709677,5.636978828435392,737.0225806451612,560.00475252078,99.34483870967735
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-08,train,7.354838709677419,6.019710401800734,735.4103225806449,601.9108430760549,99.98999999999992
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-09,train,8.666666666666666,6.752970336710447,823.7799999999999,641.9148503065724,95.0566666666666
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-10,train,14.580645161290322,9.859123867245396,1258.6867741935484,859.8714389881516,87.21580645161288
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-11,train,14.233333333333333,8.263728289742227,1311.4216666666664,758.9297878255398,91.83866666666667
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2025-12,train,8.258064516129032,4.054372389732587,776.1754838709678,381.0704609109656,93.98999999999992
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2026-01,train,5.870967741935484,4.896483207449064,606.5970967741935,508.37973827946684,103.82548387096767
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2026-02,train,6.357142857142857,5.131315596452405,675.0785714285714,548.249917064818,106.84392857142855
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2026-03,train,8.870967741935484,7.014221088584376,875.8306451612904,698.2159310253647,99.54290322580637
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2026-04,train,6.466666666666667,5.373849998971743,638.0716666666665,523.2141574498856,97.36299999999996
global:all:all:simple_power_law,coway,Other,B0842DDJL4,2026-05,train,14.36,7.8767297249365065,1491.2484000000002,845.5669359719336,107.34999999999995
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-06,train,16.933333333333334,18.655103075349754,144.7056666666667,159.8058313111378,8.566333333333334
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-07,train,17.322580645161292,19.289133717108204,129.52548387096775,146.77164068359625,7.609032258064517
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-08,train,18.322580645161292,19.85642390141682,155.76258064516128,168.80522435417382,8.501290322580644
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-09,train,14.7,15.791847652652942,149.60866666666666,167.03563657132776,10.577333333333335
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-10,train,13.258064516129032,12.625296228865214,108.56064516129032,104.29716487903525,8.260967741935485
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-11,train,21.233333333333334,18.63116258142068,185.696,162.43268577235267,8.718333333333335
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2025-12,train,13.580645161290322,11.067519398702023,127.9190322580645,103.08858794758743,9.314516129032262
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2026-01,train,17.483870967741936,14.698882941513883,174.52806451612906,146.732784357448,9.982580645161294
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2026-02,train,21,17.01029457131929,202.89071428571432,163.7666109853764,9.627499999999996
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2026-03,train,19.322580645161292,16.126068293527073,191.37483870967745,159.4868154229828,9.890000000000004
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2026-04,train,15.233333333333333,13.67013236919158,136.13966666666667,122.20186995899324,8.939333333333332
global:all:all:simple_power_law,samyang,Buldak sauce,B084ZRCYMP,2026-05,train,10.04,10.093175634059383,72.81959999999998,72.6426036734522,7.1972000000000005
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-06,train,288.46666666666664,110.10165097770307,4035.648666666667,1540.3220971780665,13.990000000000006
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-07,train,354.2258064516129,121.31374361821008,4948.678387096774,1694.8312652777627,13.970645161290333
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-08,train,475.4516129032258,225.00820216272305,6242.336774193545,2940.5668691027113,13.068709677419363
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-09,train,528.8,256.7033202497246,6946.815333333333,3347.069024962744,13.038666666666675
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-10,train,534.516129032258,230.73389109728623,7290.794838709678,3161.2775988951753,13.700967741935491
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-11,train,505.8666666666667,227.21834006683295,6475.794333333334,2936.569827023751,12.924000000000008
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2025-12,train,453.1290322580645,168.194906031506,6285.421612903226,2330.8016026475716,13.857741935483881
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2026-01,train,466.35483870967744,207.4924638896678,5405.574193548387,2412.601890613896,11.627419354838713
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2026-02,train,520.75,164.80907058986523,7052.355357142857,2220.1547619925464,13.471071428571436
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2026-03,train,600.516129032258,178.7877358916454,7960.35870967742,2400.7732522456545,13.428064516129043
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2026-04,train,491.76666666666665,121.32906622798271,6797.460333333333,1683.643009023641,13.876666666666676
global:all:all:simple_power_law,tnl,Mighty Patch face/body extensions,B085P3TYPS,2026-05,train,490.6666666666667,115.77458779349854,6854.613333333335,1617.3709914751753,13.970000000000006
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-06,train,17.033333333333335,15.487021818407905,2950.6260000000007,2712.975183423848,175.17733333333337
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-07,train,13.064516129032258,10.900051741608888,2431.613225806451,2113.6958399841183,193.91612903225806
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-08,train,5.096774193548387,5.37696196556173,1177.8090322580642,1247.179389896603,231.9487096774192
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-09,train,3.8,4.655653009530059,878.6579999999999,1098.2933750975246,235.90533333333326
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-10,train,16.161290322580644,10.287575109344747,3494.704516129032,2271.635964193187,220.81354838709663
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-11,train,20.466666666666665,8.942446887867423,4317.448666666667,2072.865150238926,231.80066666666656
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2025-12,train,24.838709677419356,11.163733262387188,5222.182903225806,2383.8747912159333,213.5374193548386
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2026-01,train,6.451612903225806,6.279909346207205,1754.2199999999998,1697.5931975755648,270.3212903225805
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2026-02,train,5.928571428571429,5.537167601513959,1564.2335714285714,1483.1204542662247,267.84821428571416
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2026-03,train,6.580645161290323,6.1933772179847795,1808.063225806452,1706.9127420491727,275.6029032258063
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2026-04,train,5,4.649565956830767,1499.95,1394.8232913896609,299.98999999999984
global:all:all:simple_power_law,coway,Other,B087H9ZVKD,2026-05,train,4.92,4.575428017979497,1475.9507999999996,1372.5826511136684,299.98999999999984
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-06,train,11.833333333333334,10.549282926500624,6119.425666666666,5554.714375665975,526.5489999999999
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-07,train,31.06451612903226,17.961760555426384,13019.783225806448,7587.731364336475,422.43806451612915
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-08,train,19.161290322580644,15.23248117486401,7442.0677419354815,5968.887057999299,391.8525806451612
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-09,train,15.1,12.681219811257247,6968.474666666666,5742.05210346401,452.79966666666655
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-10,train,25.419354838709676,14.530699118528915,10427.548709677421,6124.356878576898,421.4770967741934
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-11,train,33.9,11.014289495871962,13227.994333333334,5060.955880458206,459.48999999999984
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2025-12,train,51.25806451612903,21.037684493808197,19184.97129032258,8021.255130149023,381.280322580645
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2026-01,train,12.064516129032258,9.17717139147753,6574.865161290324,4991.016502766527,543.8512903225806
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2026-02,train,18.285714285714285,13.370267045330287,7598.395000000001,5606.343975921926,419.314285714286
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2026-03,train,19,12.873021745724943,8198.224516129032,5630.892256489042,437.41806451612877
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2026-04,train,14.666666666666666,9.975754279880391,6698.075000000001,4558.713540316889,456.97933333333344
global:all:all:simple_power_law,coway,Other,B08DP4TGNN,2026-05,train,10.52,7.188484690696304,5306.144400000001,3640.182513309453,506.3907999999999
global:all:all:simple_power_law,samyang,Buldak carbonara family,B08KS4RQJX,2025-10,train,0.16129032258064516,1.5092089873375973,0.41870967741935483,6.319204082465166,4.187096774193549
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-06,train,2.9,2.856144749513585,276.639,276.0663830537344,96.65699999999994
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-07,train,3.2903225806451615,3.0712927539774157,327.19290322580633,305.0180093142814,99.31258064516122
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-08,train,4.451612903225806,3.5851142514136405,437.13677419354815,361.1100547294046,100.72483870967736
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-09,train,2.8333333333333335,2.8289378277113246,303.5,305.4045840455072,107.95733333333327
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-10,train,3.064516129032258,2.6589924028273892,358.0416129032256,315.3710805465695,118.60548387096767
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-11,train,4.333333333333333,2.5813874273001938,511.5876666666664,326.03009253049004,126.30033333333326
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2025-12,train,14.35483870967742,6.165731992154635,1501.8112903225804,639.4639764727883,103.71258064516125
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2026-01,train,5.225806451612903,3.4604307743501845,752.7390322580645,515.7805557208698,149.05096774193535
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2026-02,train,1.5714285714285714,1.7246663089160426,246.14964285714285,267.9115122837774,155.34107142857133
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2026-03,train,1.6129032258064515,1.7772112674589238,235.946129032258,264.1406044488901,148.6264516129032
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2026-04,train,1.4333333333333333,1.8325563156602511,192.55299999999997,251.9636655090748,137.49299999999994
global:all:all:simple_power_law,coway,Other,B08TQX6FSS,2026-05,train,2.88,2.0994500133636826,474.84639999999985,317.1328416586538,151.0552
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-06,train,229.2,475.5063013863655,19898.42266666667,41302.0018321183,86.85899999999995
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-07,train,473.8709677419355,828.7366811410104,42783.045806451606,73173.9735973787,88.29580645161292
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-08,train,240.19354838709677,485.31518769059005,19314.210967741932,39055.19179289798,80.47387096774189
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-09,train,225.53333333333333,521.1659614760265,22241.604999999996,52094.53345523347,99.95766666666661
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-10,train,319.96774193548384,528.3565693271996,30410.47709677419,53021.093044793546,100.35096774193555
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-11,train,299.43333333333334,294.34230958934126,25344.103666666662,27278.565997604972,92.67633333333329
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2025-12,train,560.483870967742,898.3293157687649,48617.09064516129,80665.04623398086,89.79451612903225
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2026-01,train,287.2903225806452,598.7519595414282,27620.271612903223,57318.7182326943,95.73032258064512
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2026-02,train,204.96428571428572,333.212278619625,21367.65964285714,36066.183011476875,108.23785714285711
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2026-03,train,249.58064516129033,405.18668843973614,29660.435161290327,49357.62039421137,121.81451612903217
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2026-04,train,246.76666666666668,402.83590634949184,34441.96566666667,56225.15023555303,139.57333333333324
global:all:all:simple_power_law,coway,Other,B08WFNV82W,2026-05,train,184.64,223.97806352787995,25296.85360000001,30767.86658682485,137.36999999999992
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-06,train,5.933333333333334,1.3117491298171662,593.2740000000001,131.16179549041837,99.98999999999994
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-07,train,8.870967741935484,1.5630551697507142,887.0080645161289,156.2898864233738,99.98999999999992
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-08,train,7.419354838709677,0.9828741978188515,706.4761290322577,93.33183148772102,94.95806451612897
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-09,train,4.533333333333333,1.115223477083576,498.29366666666647,118.94750561877999,106.65799999999993
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-10,train,4.967741935483871,1.2395589476517774,400.30032258064523,99.11433373878602,79.95935483870967
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-11,train,4.7,1.097718727282409,32.824,9.007879876079448,8.206
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2025-12,train,4.806451612903226,1.2143801834731789,24.10451612903226,4.878674453217732,4.01741935483871
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2026-01,train,4.548387096774194,1.1682036610541402,352.6367741935483,78.51119966054215,67.2067741935484
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2026-02,train,4.285714285714286,1.027872967013582,451.297142857143,107.2908486868306,104.3814285714286
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2026-03,train,4.32258064516129,1.0263218422049438,340.81612903225806,79.54855063149517,77.50838709677419
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2026-04,train,4.3,1.007328199102266,226.01333333333332,53.23695954648839,52.84966666666667
global:all:all:simple_power_law,coway,Other,B08ZH4JJHM,2026-05,train,4.24,0.9126733986617013,231.8892,48.744060875724145,53.408
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-06,train,4.966666666666667,6.373740787265537,178.3226666666666,228.86403502860603,35.90733333333333
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-07,train,4.161290322580645,5.366583778211545,151.4377419354839,195.14283542423163,36.36258064516128
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-08,train,2.967741935483871,4.562963167618239,107.47161290322576,165.271997854735,36.22032258064514
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-09,train,3.1333333333333333,4.158175338431101,120.38100000000003,159.7972921974611,38.42966666666668
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-10,train,2.6774193548387095,3.6724337284858577,99.79741935483871,136.792233105891,37.2483870967742
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-11,train,2.6333333333333333,3.674950135115464,96.2516666666667,134.58157388144178,36.62133333333333
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2025-12,train,3.2580645161290325,3.776820643379,121.65870967741934,141.0800893103231,37.35419354838711
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2026-01,train,1.8709677419354838,3.1522235119473616,68.0232258064516,114.4887579539282,36.32000000000001
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2026-02,train,2.25,3.4115419577632693,81.31428571428569,123.28947113003835,36.138928571428565
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2026-03,train,1.8064516129032258,3.265871862903075,65.19161290322582,117.85161994048886,36.08580645161291
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2026-04,train,1.7,3.1352228694458586,61.46233333333334,113.27455719878907,36.12966666666667
global:all:all:simple_power_law,samyang,Buldak core ramen,B095WGBM73,2026-05,train,1.44,2.941868863541822,55.916000000000004,114.63874587449774,38.96800000000001
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2025-07,train,0.06451612903225806,0.6945571077721958,8.386451612903226,20.387043518553362,29.352580645161293
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2025-08,train,0.6451612903225806,0.7637019235868117,50.318709677419356,60.84511767399816,79.67129032258063
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2025-09,train,0.3333333333333333,1.0047513927783638,43.330000000000005,78.36458012835568,77.99399999999999
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2025-10,train,0.7096774193548387,1.1668901396712494,51.28612903225807,84.31044750446637,72.25225806451611
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2025-11,train,0.9,1.0363263967346967,60.662000000000006,71.84643643282305,69.328
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2025-12,train,0.7096774193548387,0.9064964839527924,12.579677419354839,19.0057222498425,20.966129032258067
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2026-01,train,0.8709677419354839,1.1436968817324051,29.352580645161293,38.36623423390848,33.545806451612904
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2026-02,train,0.32142857142857145,1.0444812032072115,37.14,53.33904384478428,51.0675
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2026-03,train,1.2258064516129032,1.6246242620837987,129.34354838709677,157.7326733163455,97.0887096774193
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2026-04,train,0.7666666666666667,1.3408663832927128,91.65899999999996,159.1031824423633,118.65699999999991
global:all:all:simple_power_law,coway,Other,B0991JHP9G,2026-05,train,0.36,0.985717641745054,46.796400000000006,97.38141155033406,98.79239999999999
