company,product_family,family_confidence,month,total_revenue,total_units,asin_count,product_count,avg_price,avg_bsr,reviews,review_change,mom_revenue_growth,yoy_revenue_growth,rolling_3m_revenue,rolling_6m_revenue,revenue_share_in_company,data_quality_warnings
"tnl","Mighty Patch core","high","2025-10","583018.5674193548","32931.903225806454","8","8","18.077701612903233","579.6975806451612","584143","1436","-20.2","87.5","1981125.7237311825","4157917.009784946","89.01",""
"tnl","Mighty Patch core","high","2025-11","610897.2350000001","34835.46666666667","8","8","17.11370833333334","575.9375","588199","4056","4.8","80.9","1924421.4180860214","4131571.5589784943","90.52",""
"tnl","Mighty Patch core","high","2025-12","554240.664516129","33112.12903225806","8","8","16.881653225806456","638.5362903225806","589389","1190","-9.3","37.7","1748156.4669354837","3947652.3758279574","90.89",""
"tnl","Mighty Patch core","high","2026-01","371227.17709677416","28346.83870967742","8","8","15.331088709677422","641.8145161290322","594702","5313","-33","-5.2","1536365.076612903","3517490.8003440863","86.47",""
"tnl","Mighty Patch core","high","2026-02","359954.51821428566","27097.14285714285","8","8","15.508080357142866","781.7366071428572","598176","3474","-3","-0.8","1285422.3598271888","3209843.7779132104","83.28",""
"tnl","Mighty Patch core","high","2026-03","427569.2787096774","31464.806451612898","8","8","15.64979838709678","750.5483870967741","600945","2769","18.8","25.1","1158750.9740207372","2906907.4409562214","84.58",""
"tnl","Mighty Patch core","high","2026-04","682053.4726666666","35567.700000000004","8","8","18.833833333333338","885.4041666666667","603700","2755","59.5","18.5","1469577.2695906297","3005942.346203533","90.9",""
"tnl","Mighty Patch core","high","2026-05","694442.8529166665","35620.875","8","8","18.675625000000004","1001.5052083333334","606311","2611","1.8","9","1804065.6042930104","3089487.964120199","90.86",""
"tnl","Mighty Patch face/body extensions","high","2024-05","57527.29166666667","3354.1666666666665","8","8","12.828928571428571","3128.714285714286","22985",,,,,,"26.13","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-06","55800.75766666667","3409.6666666666665","8","8","14.42366666666667","3012.2714285714287","23985","1000","-3",,,,"25.89","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-07","66863.09838709678","4593.870967741935","8","8","11.496491935483874","3028.0645161290327","24655","670","19.8",,"180191.1477204301",,"25.6","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-08","65045.5935483871","3793.451612903226","8","8","13.63145161290323","2624.806451612904","25427","772","-2.7",,"187709.44960215053",,"25.29","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-09","64036.637333333325","3751.5333333333333","8","8","15.09383333333334","2600.919047619048","26104","677","-1.6",,"195945.3292688172",,"25.53","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-10","70331.56000000001","4302.612903225807","8","8","14.45471774193549","2519.603686635945","26569","465","9.8",,"199413.79088172043","379604.93860215053","18.22","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-11","85836.58300000001","5150.4000000000015","8","8","14.82045833333334","2108.047619047619","26954","385","22",,"220204.78033333336","407914.2299354839","20.02","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2024-12","83853.4064516129","4823.709677419355","8","8","15.173266129032264","3383.3917050691243","27237","283","-2.3",,"240021.54945161293","435966.87872043013","17.01","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2025-01","69601.6612622721","4017.918653576437","8","8","16.54346774193549","4592.404978962132","27867","630","-17",,"239291.65071388503","438705.44159560546","14.88","monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing | monthly_revenue_missing | monthly_sales_missing"
"tnl","Mighty Patch face/body extensions","high","2025-02","67787.53142857143","4161.785714285715","8","8","16.205758928571434","3990.9107142857147","28327","460","-2.6",,"221242.59914245643","441447.3794757898","15.49",""
"tnl","Mighty Patch face/body extensions","high","2025-03","61823.02580645161","3615.677419354839","8","8","16.75504032258065","4644.2137096774195","28794","467","-8.8",,"199212.21849729517","439233.7679489081","15.07",""
"tnl","Mighty Patch face/body extensions","high","2025-04","63593.282333333336","3671.133333333333","8","8","17.13500000000001","4637.266666666666","29424","630","2.9",,"193203.83956835637","432495.49028224143","9.86",""
"tnl","Mighty Patch face/body extensions","high","2025-05","63344.53967741935","3660.806451612903","8","8","17.054435483870975","4585.487903225806","29999","575","-0.4","10.1","188760.8478172043","410003.44695966074","8.96",""
"tnl","Mighty Patch face/body extensions","high","2025-06","61078.012","3490.6","8","8","17.220416666666672","4678.175","30623","624","-3.6","9.5","188015.83401075267","387228.05250804784","7.59",""
"tnl","Mighty Patch face/body extensions","high","2025-07","70897.17709677418","4086.3225806451615","8","8","17.064596774193557","4433.076612903225","31115","492","16.1","6","195319.72877419353","388523.5683425499","8.07",""
"tnl","Mighty Patch face/body extensions","high","2025-08","64922.029354838705","3837.709677419355","8","8","16.646612903225815","3926.1290322580644","31855","740","-8.4","-0.2","196897.2184516129","385658.0662688172","8.78",""
"tnl","Mighty Patch face/body extensions","high","2025-09","67823.25266666667","4006.2666666666673","8","8","16.34862500000001","4003.333333333333","32286","431","4.5","5.9","203642.45911827954","391658.29312903224","8.43",""
"tnl","Mighty Patch face/body extensions","high","2025-10","65675.55096774192","3966.967741935483","8","8","16.451935483870976","4962.754032258064","32387","101","-3.2","-6.6","198420.83298924728","393740.56176344084","10.03",""
"tnl","Mighty Patch face/body extensions","high","2025-11","57630.280999999995","3827.1000000000004","8","8","14.752625000000007","5907.045833333334","33127","740","-12.3","-32.9","191129.08463440856","388026.3030860215","8.54",""
"tnl","Mighty Patch face/body extensions","high","2025-12","49778.42870967741","3138.1612903225805","8","8","16.20725806451614","8476.620967741936","33570","443","-13.6","-40.6","173084.26067741934","376726.7197956989","8.16",""
"tnl","Mighty Patch face/body extensions","high","2026-01","51886.612903225796","3554.354838709677","8","8","15.4183870967742","4995.955645161291","33979","409","4.2","-25.5","159295.3226129032","357716.1556021505","12.09",""
"tnl","Mighty Patch face/body extensions","high","2026-02","64936.81249999999","4384.928571428572","8","8","15.509598214285722","5907.375","34688","709","25.2","-4.2","166601.8541129032","357730.93874731177","15.02",""
"tnl","Mighty Patch face/body extensions","high","2026-03","69325.07322580645","4717.741935483871","8","8","15.14616935483872","5675.399193548386","35174","486","6.8","12.1","186148.49862903223","359232.7593064516","13.71",""
"tnl","Mighty Patch face/body extensions","high","2026-04","59494.26699999999","4120.766666666666","8","8","15.428833333333342","6233.2625","35784","610","-14.2","-6.4","193756.15272580643","353051.47533870966","7.93",""
"tnl","Mighty Patch face/body extensions","high","2026-05","59093.32","4049.166666666666","8","8","15.578697916666675","5819.984375","36097","313","-0.7","-6.7","187912.66022580644","354514.51433870965","7.73",""
