company,source_folder,file_name,file_path,asin,report_generated_at,raw_row_count,raw_column_count,raw_columns,date_column,asin_column,product_name_column,brand_column,category_column,price_column,monthly_sales_column,monthly_revenue_column,bsr_column,reviews_column,rating_column,sellers_column,derived_monthly_revenue,date_source,filename_date_hint,date_min,date_max,distinct_months,date_missing_rows,price_nonzero_rows,price_zero_rows,price_na_rows,monthly_sales_na_rows,bsr_na_rows,reviews_na_rows,rating_na_rows,sellers_na_rows,auto_mappable_columns,uncertain_columns,missing_standard_columns,numeric_format_flags,data_quality_warnings
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_54_46 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_54_46 GMT+0900 (한국 표준시).csv","B0BW6D5S6G","Tue May 26 2026 13:54:46 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","723","7","0","1","1","302","302","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_54_48 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_54_48 GMT+0900 (한국 표준시).csv","B0F25BZ5XH","Tue May 26 2026 13:54:48 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","399","331","0","314","314","485","485","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_54_50 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_54_50 GMT+0900 (한국 표준시).csv","B07Y5LL1MY","Tue May 26 2026 13:54:50 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","714","16","0","1","1","344","344","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_54_55 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_54_55 GMT+0900 (한국 표준시).csv","B001AY9GVO","Tue May 26 2026 13:54:55 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","712","18","0","1","1","263","263","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_54_56 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_54_56 GMT+0900 (한국 표준시).csv","B0F22K5HVX","Tue May 26 2026 13:54:56 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","374","356","0","350","350","488","488","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_54_58 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_54_58 GMT+0900 (한국 표준시).csv","B0CXPCYFXB","Tue May 26 2026 13:54:58 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","591","139","0","1","1","467","467","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_55_00 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_55_00 GMT+0900 (한국 표준시).csv","B0C6Q4PNV4","Tue May 26 2026 13:55:00 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","723","7","0","1","1","449","449","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_55_02 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_55_02 GMT+0900 (한국 표준시).csv","B0C6Q7CQS9","Tue May 26 2026 13:55:02 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","713","17","0","1","1","263","263","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_55_03 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_55_03 GMT+0900 (한국 표준시).csv","B0C9D5576K","Tue May 26 2026 13:55:03 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","717","13","0","1","1","275","275","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_55_05 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_55_05 GMT+0900 (한국 표준시).csv","B006H08J2I","Tue May 26 2026 13:55:05 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","723","7","0","1","1","475","475","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"samyang","samyang","Catalyst Product Historical Data - Tue May 26 2026 13_55_07 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/samyang/Catalyst Product Historical Data - Tue May 26 2026 13_55_07 GMT+0900 (한국 표준시).csv","B0C85RZWP3","Tue May 26 2026 13:55:07 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-26","2026-05-25","25","0","688","42","0","1","1","286","286","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_24 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_24 GMT+0900 (한국 표준시).csv","B07B4KQVK6","Tue May 26 2026 00:48:24 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","710","20","0","1","1","271","271","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_25 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_25 GMT+0900 (한국 표준시).csv","B074PVTPBW","Tue May 26 2026 00:48:25 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","718","12","0","1","1","256","256","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_26 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_26 GMT+0900 (한국 표준시).csv","B0DVJ7BLQ7","Tue May 26 2026 00:48:26 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","437","293","0","288","288","480","480","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_28 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_28 GMT+0900 (한국 표준시).csv","B07KJS13PK","Tue May 26 2026 00:48:28 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","686","44","0","1","1","263","263","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_29 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_29 GMT+0900 (한국 표준시).csv","B0BPDBYRTZ","Tue May 26 2026 00:48:29 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","699","31","0","1","1","272","272","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_37 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_37 GMT+0900 (한국 표준시).csv","B07KJXFJHF","Tue May 26 2026 00:48:37 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","710","20","0","1","1","265","265","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_39 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_39 GMT+0900 (한국 표준시).csv","B09NNF2DXX","Tue May 26 2026 00:48:39 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","711","19","0","1","1","267","267","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_40 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_40 GMT+0900 (한국 표준시).csv","B0D38DMBPQ","Tue May 26 2026 00:48:40 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","682","48","0","33","33","367","367","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_41 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_41 GMT+0900 (한국 표준시).csv","B0CGMC8WS9","Tue May 26 2026 00:48:41 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","709","21","0","1","1","264","264","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_42 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_42 GMT+0900 (한국 표준시).csv","B0B16VD9RQ","Tue May 26 2026 00:48:42 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","698","32","0","1","1","269","269","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_45 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_45 GMT+0900 (한국 표준시).csv","B085P3TYPS","Tue May 26 2026 00:48:45 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","710","20","0","1","1","267","267","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_46 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_46 GMT+0900 (한국 표준시).csv","B0DNR8RF83","Tue May 26 2026 00:48:46 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","317","413","0","314","314","470","470","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_49 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_49 GMT+0900 (한국 표준시).csv","B0DVHVB9DY","Tue May 26 2026 00:48:49 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","435","295","0","274","274","475","475","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_50 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_50 GMT+0900 (한국 표준시).csv","B0BS49YW8Z","Tue May 26 2026 00:48:50 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","694","36","0","1","1","265","265","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_52 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_52 GMT+0900 (한국 표준시).csv","B0BMM44HBF","Tue May 26 2026 00:48:52 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","707","23","0","1","1","279","279","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_55 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_55 GMT+0900 (한국 표준시).csv","B0CMDGP48L","Tue May 26 2026 00:48:55 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","690","40","0","1","1","289","289","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_57 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_57 GMT+0900 (한국 표준시).csv","B0DLLDXQ18","Tue May 26 2026 00:48:57 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","471","259","0","229","229","485","485","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
"tnl","tnl","Catalyst Product Historical Data - Tue May 26 2026 00_48_59 GMT+0900 (한국 표준시).csv","data/raw/amazon_us/tnl/Catalyst Product Historical Data - Tue May 26 2026 00_48_59 GMT+0900 (한국 표준시).csv","B0BWL2J93X","Tue May 26 2026 00:48:59 GMT+0900 (한국 표준시)","730","6","DATE | RANK | UNITS SOLD | PRICE | REVIEWS | STAR RATING","DATE",,,,,"PRICE","UNITS SOLD",,"RANK","REVIEWS","STAR RATING",,"true","table",,"2024-05-25","2026-05-24","25","0","709","21","0","1","1","263","263","730","date | asin | price | monthly_sales | monthly_revenue | bsr | reviews | rating","product_name | brand | category | sellers","product_name | brand | category | sellers","currency_symbol | comma_grouping","sellers missing for all rows | product_name not present in source | brand not present in source | category not present in source | sellers not present in source"
